,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry
97,DLTR,Dollar Tree Inc. Common Stock,2018,3,200,1,2018-11-03,5538800000.0,3866900000.0,1671900000.0,0.3018523867985845,0.0,0.0,0.0,0.0,1284100000.0,5151000000.0,47600000.0,150400000.0,538000000.0,0.0971329529862064,387800000.0,0.0700151657398714,-47800000.0,340000000.0,0.0613851375749259,58200000.0,281800000.0,0.0508774463782768,1.18,1.18,237900000.0,238700000.0,708300000.0,0.0,708300000.0,0.0,3715600000.0,325600000.0,4749500000.0,3406200000.0,5023600000.0,3419200000.0,8442800000.0,5900000.0,0.0,44900000.0,11899800000.0,0.0,16649300000.0,1365100000.0,0.0,700000.0,0.0,769900000.0,2135700000.0,5043800000.0,0.0,999200000.0,527500000.0,6570500000.0,0.0,8706200000.0,0.0,0.0,15886200000.0,-7943100000.0,7943100000.0,16649300000.0,0.0,5043800000.0,4335500000.0,281800000.0,150400000.0,23200000.0,0.0,-189500000.0,0.0,0.0,0.0,2613800000.0,16200000.0,282100000.0,0.0,0.0,0.0,0.0,-224700000.0,-224700000.0,0.0,0.0,0.0,0.0,3100000.0,3100000.0,500000.0,61000000.0,708300000.0,647300000.0,282100000.0,-228000000.0,54100000.0,56300.0,
98,DLX,Deluxe Corporation Common Stock,2019,4,57,1,2019-12-31,522070000.0,207060000.0,315010000.0,0.60338651904917,0.0,225906000.0,0.0,0.0,225906000.0,432966000.0,7431000.0,30606000.0,98626000.0,0.188913364108261,66945000.0,0.128229930852185,-6356000.0,60589000.0,0.116055318252342,15765000.0,44824000.0,0.0858582182465953,1.063476,1.06,42126000.0,42300000.0,73620000.0,0.0,73620000.0,196211000.0,39921000.0,162459000.0,472211000.0,140839000.0,804487000.0,276122000.0,1080609000.0,44995000.0,3907000.0,200750000.0,1471100000.0,0.0,1943311000.0,112198000.0,12898000.0,0.0,46098000.0,236753000.0,407947000.0,883500000.0,0.0,14898000.0,66105000.0,964503000.0,0.0,1372450000.0,42126000.0,572596000.0,-47947000.0,4086000.0,570861000.0,1943311000.0,0.0,896398000.0,822778000.0,44824000.0,30606000.0,3599000.0,5122000.0,-18946000.0,-21896000.0,2115000.0,15909000.0,-2014000.0,13424000.0,78629000.0,-16916000.0,-10007000.0,-3825000.0,3825000.0,1051000.0,-25872000.0,-78500000.0,0.0,0.0,-12674000.0,58277000.0,-32897000.0,2840000.0,22700000.0,174811000.0,152111000.0,78629000.0,-16916000.0,61713000.0,5584.0,Advertising Agencies
99,DLX,Deluxe Corporation Common Stock,2020,1,221,1,2020-03-31,486423000.0,202049000.0,284374000.0,0.584622848837329,0.0,237204000.0,0.0,0.0,237204000.0,439253000.0,6999000.0,28430000.0,-27912000.0,-0.0573821550378991,-60814000.0,-0.125022871040226,-2527000.0,-63341000.0,-0.130217937885338,-3210000.0,-60131000.0,-0.123618743357119,-1.441558,-1.45,41691000.0,42100000.0,310146000.0,0.0,310146000.0,192377000.0,42681000.0,141000000.0,686204000.0,138210000.0,736688000.0,240014000.0,976702000.0,45588000.0,5817000.0,192015000.0,1358332000.0,0.0,2044536000.0,108271000.0,12924000.0,0.0,46401000.0,191105000.0,358701000.0,1140000000.0,0.0,4960000.0,66908000.0,1211868000.0,0.0,1570569000.0,41691000.0,492230000.0,-59954000.0,0.0,473967000.0,2044536000.0,0.0,1152924000.0,842778000.0,-60131000.0,28430000.0,-9129000.0,3618000.0,-54013000.0,3575000.0,-3165000.0,-18059000.0,-917000.0,109779000.0,18554000.0,-6355000.0,0.0,-34000.0,34000.0,354000.0,-6001000.0,-754500000.0,0.0,-14000000.0,-12714000.0,992370000.0,211156000.0,-12717000.0,210992000.0,385803000.0,174811000.0,18554000.0,-6355000.0,12199000.0,6185.0,Advertising Agencies
100,DNB,Dun & Bradstreet Holdings Inc. Common Stock,2019,4,245,1,2019-12-31,432700000.0,0.0,0.0,0.0,0.0,158900000.0,0.0,273100000.0,432000000.0,432000000.0,82900000.0,141800000.0,-40700000.0,-0.094060550034666,-7000000.0,-0.0161774901779523,-256000000.0,-263000000.0,-0.6078114166859255,-34100000.0,-231300000.0,-0.5345504968800555,-0.562363238512035,-0.562363238512035,411300000.0,411300000.0,98600000.0,0.0,98600000.0,279300000.0,0.0,40000000.0,417900000.0,29400000.0,2840100000.0,5631200000.0,8471300000.0,0.0,12600000.0,181600000.0,8694900000.0,0.0,9112800000.0,55000000.0,104300000.0,7800000.0,467500000.0,455200000.0,1089800000.0,3818900000.0,7800000.0,1233500000.0,353300000.0,5413500000.0,0.0,6503300000.0,0.0,-573500000.0,-23500000.0,2116900000.0,2551700000.0,9055000000.0,0.0,3923200000.0,3824600000.0,-231300000.0,141800000.0,-42600000.0,4900000.0,5100000.0,-43100000.0,0.0,8900000.0,6200000.0,191200000.0,69100000.0,0.0,0.0,0.0,0.0,-26800000.0,-26800000.0,-95400000.0,-1028400000.0,0.0,-32000000.0,1102800000.0,-53000000.0,8700000.0,-2000000.0,98600000.0,100600000.0,69100000.0,-19800000.0,49300000.0,0.0,
101,DRS,Leonardo DRS Inc. Common Stock,2018,1,114,1,2018-03-31,583250000.0,479750000.0,103500000.0,0.1774539219888555,0.0,67000000.0,0.0,0.0,92250000.0,572000000.0,14500000.0,32000000.0,42250000.0,0.0724389198456922,11250000.0,0.0192884697813973,-15500000.0,-4250000.0,-0.0072867552507501,-1750000.0,-2500000.0,-0.0042863266180882,-0.0172415,-0.0172415,145000000.0,145000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2500000.0,32000000.0,-750000.0,0.0,0.0,11000000.0,10500000.0,20750000.0,-22500000.0,-2500000.0,26250000.0,0.0,0.0,0.0,0.0,-11500000.0,-11500000.0,-140000000.0,0.0,0.0,0.0,132500000.0,-7500000.0,0.0,6750000.0,19750000.0,13000000.0,26250000.0,-10000000.0,16250000.0,0.0,
102,DVA,DaVita Inc. Common Stock,2019,4,65,1,2019-12-31,2898584000.0,2000625000.0,897959000.0,0.3097922985844122,0.0,278425000.0,0.0,158467000.0,436892000.0,2437517000.0,92050000.0,158467000.0,577078000.0,0.1990896244511113,462588000.0,0.1595910278949997,-80565000.0,382023000.0,0.1317964219770757,81690000.0,244871000.0,0.0844795251750509,1.89,1.88,129446558.0,130504514.0,1102372000.0,11572000.0,1113944000.0,2305065000.0,97949000.0,173212000.0,3690170000.0,6303431000.0,6787635000.0,135684000.0,6923319000.0,278502000.0,0.0,115972000.0,13621224000.0,0.0,17311394000.0,403840000.0,474620000.0,78697000.0,0.0,1414941000.0,2372098000.0,7977526000.0,0.0,577543000.0,4064985000.0,12620054000.0,0.0,14992152000.0,126000.0,1431738000.0,-47498000.0,749043000.0,2133409000.0,17125561000.0,290074000.0,8452146000.0,7349774000.0,244871000.0,158467000.0,-30867000.0,20039000.0,201190000.0,102727000.0,639000.0,22123000.0,81599000.0,86830000.0,680530000.0,-219363000.0,-24109000.0,-3438000.0,93159000.0,15066000.0,-138685000.0,-36038000.0,0.0,-546794000.0,0.0,-109854000.0,-692686000.0,2418000.0,-148423000.0,1208718000.0,1357141000.0,680530000.0,-219363000.0,461167000.0,0.0,Medical Care Facilities
103,DVAX,Dynavax Technologies Corporation Common Stock,2019,2,80,1,2019-06-30,8301000.0,4438000.0,3863000.0,0.4653656186001687,16196000.0,17861000.0,0.0,0.0,34057000.0,38495000.0,4598000.0,4535000.0,-33580000.0,-4.045295747500301,-38971000.0,-4.694735574027225,-3742000.0,-42713000.0,-5.1455246355860735,0.0,-42713000.0,-5.1455246355860735,-0.66,-0.66,65088000.0,65088000.0,34225000.0,106269000.0,140494000.0,7582000.0,36629000.0,6745000.0,191450000.0,63926000.0,2131000.0,7147000.0,9278000.0,0.0,0.0,2427000.0,75631000.0,0.0,267081000.0,11226000.0,0.0,0.0,0.0,33347000.0,44573000.0,176636000.0,0.0,0.0,35284000.0,211920000.0,0.0,256493000.0,65000.0,-1148609000.0,-1983000.0,1161115000.0,10588000.0,267081000.0,0.0,282905000.0,248680000.0,-42713000.0,4535000.0,0.0,9349000.0,-8301000.0,0.0,-9060000.0,-1607000.0,1305000.0,769000.0,-36361000.0,-7501000.0,0.0,-79136000.0,44610000.0,0.0,-42027000.0,0.0,326000.0,0.0,0.0,19000.0,345000.0,148000.0,-77895000.0,34853000.0,112748000.0,-36361000.0,-7501000.0,-43862000.0,231.0,Drug Manufacturers—Specialty & Generic
104,DXC,DXC Technology Company Common Stock,2019,3,120,2,2019-09-30,4851000000.0,3679000000.0,1172000000.0,0.2415996701710987,0.0,489000000.0,0.0,467000000.0,956000000.0,4635000000.0,104000000.0,472000000.0,-1427000000.0,-0.2941661513090085,216000000.0,0.0445269016697588,-2215000000.0,-1999000000.0,-0.4120799835085549,116000000.0,-2119000000.0,-0.4368171511028654,-8.19,-8.19,258710000.0,258710000.0,2880000000.0,0.0,2880000000.0,4611000000.0,0.0,999000000.0,8490000000.0,5037000000.0,5784000000.0,6293000000.0,12077000000.0,0.0,330000000.0,3582000000.0,21026000000.0,0.0,29516000000.0,1603000000.0,1960000000.0,0.0,1784000000.0,3627000000.0,8974000000.0,7010000000.0,234000000.0,0.0,4428000000.0,11672000000.0,0.0,20646000000.0,3000000.0,-1668000000.0,-428000000.0,10643000000.0,8550000000.0,29196000000.0,0.0,8970000000.0,6090000000.0,-2119000000.0,472000000.0,0.0,30000000.0,238000000.0,0.0,0.0,0.0,-98000000.0,3030000000.0,1651000000.0,-87000000.0,-10000000.0,0.0,0.0,-128000000.0,-225000000.0,-1686000000.0,0.0,-150000000.0,-56000000.0,1485000000.0,-407000000.0,-7000000.0,1012000000.0,2880000000.0,1868000000.0,1651000000.0,-150000000.0,1501000000.0,130000.0,
105,DXCM,DexCom Inc. Common Stock,2019,1,388,2,2019-03-31,280500000.0,111700000.0,168800000.0,0.6017825311942959,59000000.0,0.0,0.0,0.0,183200000.0,294900000.0,14900000.0,9900000.0,-1800000.0,-0.0064171122994652,-14400000.0,-0.0513368983957219,-12200000.0,-26600000.0,-0.0948306595365418,300000.0,-26900000.0,-0.0959001782531194,-0.075,-0.075,361200000.0,361200000.0,1285100000.0,72900000.0,1358000000.0,204700000.0,101100000.0,27000000.0,1690800000.0,249100000.0,18600000.0,0.0,18600000.0,0.0,0.0,15500000.0,283200000.0,0.0,1974000000.0,90300000.0,12300000.0,12300000.0,2700000.0,117800000.0,235400000.0,1067100000.0,0.0,0.0,2900000.0,1070000000.0,0.0,1305400000.0,100000.0,-823700000.0,1600000.0,1490600000.0,668600000.0,1974000000.0,0.0,1079400000.0,-205700000.0,-26900000.0,9900000.0,0.0,25000000.0,-12900000.0,21500000.0,-30400000.0,25500000.0,-3000000.0,16700000.0,11800000.0,-39300000.0,-1200000.0,-51900000.0,222500000.0,1200000.0,131300000.0,0.0,5000000.0,0.0,0.0,-100000.0,4900000.0,600000.0,148600000.0,1285700000.0,1137100000.0,11800000.0,-39300000.0,-27500000.0,3900.0,Medical Devices
106,DXLG,Destination XL Group Inc. Common Stock,2020,1,150,1,2020-05-02,57227000.0,44013000.0,13214000.0,0.2309049923986929,0.0,32112000.0,0.0,5732000.0,37844000.0,81857000.0,741000.0,5732000.0,-35233000.0,-0.6156709245635801,-40965000.0,-0.71583343526657,-741000.0,-41706000.0,-0.7287818686983417,20000.0,-41726000.0,-0.7291313540811155,-0.82,-0.82,50758000.0,50758000.0,26147000.0,0.0,26147000.0,1938000.0,108325000.0,4963000.0,141373000.0,235173000.0,0.0,0.0,1150000.0,0.0,0.0,609000.0,236932000.0,0.0,378305000.0,31861000.0,121312000.0,0.0,0.0,15925000.0,169098000.0,186602000.0,0.0,0.0,5099000.0,191701000.0,0.0,360799000.0,638000.0,-197780000.0,-6223000.0,220871000.0,17506000.0,378305000.0,0.0,307914000.0,281767000.0,-41726000.0,5732000.0,0.0,601000.0,2212000.0,4281000.0,-5905000.0,98000.0,-1327000.0,16370000.0,-16811000.0,-1590000.0,0.0,0.0,0.0,0.0,-1590000.0,0.0,0.0,0.0,0.0,40210000.0,40210000.0,0.0,21809000.0,26147000.0,4338000.0,-16811000.0,-1590000.0,-18401000.0,2353.0,
107,EBAY,eBay Inc. Common Stock,2018,2,274,1,2018-06-30,2640000000.0,597000000.0,2043000000.0,0.7738636363636363,352000000.0,368000000.0,838000000.0,79000000.0,1637000000.0,2234000000.0,0.0,170000000.0,881000000.0,0.3337121212121212,406000000.0,0.1537878787878787,301000000.0,707000000.0,0.2678030303030303,69000000.0,642000000.0,0.2431818181818182,0.64,0.64,992000000.0,1004000000.0,1619000000.0,2388000000.0,4007000000.0,745000000.0,0.0,1432000000.0,6184000000.0,1576000000.0,5199000000.0,123000000.0,5322000000.0,5418000000.0,5052000000.0,436000000.0,17804000000.0,0.0,23988000000.0,253000000.0,3000000.0,84000000.0,151000000.0,2117000000.0,2608000000.0,9201000000.0,0.0,3290000000.0,1743000000.0,14234000000.0,0.0,16842000000.0,2000000.0,14977000000.0,581000000.0,-8414000000.0,7146000000.0,23988000000.0,7806000000.0,9204000000.0,7585000000.0,642000000.0,170000000.0,12000000.0,151000000.0,-299000000.0,0.0,0.0,0.0,3576000000.0,-304000000.0,372000000.0,-184000000.0,-302000000.0,-5571000000.0,5905000000.0,1000000.0,-151000000.0,0.0,58000000.0,-991000000.0,0.0,-109000000.0,-1042000000.0,-89000000.0,-910000000.0,1636000000.0,2546000000.0,372000000.0,-184000000.0,188000000.0,0.0,Internet Retail
108,EBAY,eBay Inc. Common Stock,2019,1,134,1,2019-03-31,2643000000.0,601000000.0,2042000000.0,0.7726068861142641,297000000.0,309000000.0,742000000.0,85000000.0,1433000000.0,2034000000.0,0.0,169000000.0,839000000.0,0.3174423004161937,609000000.0,0.2304199772985244,64000000.0,673000000.0,0.2546348846008324,152000000.0,518000000.0,0.1959894059780552,0.58,0.57,900000000.0,908000000.0,1695000000.0,2746000000.0,4441000000.0,716000000.0,0.0,1508000000.0,6665000000.0,2278000000.0,5208000000.0,108000000.0,5316000000.0,2969000000.0,4710000000.0,391000000.0,15664000000.0,0.0,22329000000.0,251000000.0,1550000000.0,107000000.0,174000000.0,2418000000.0,4500000000.0,7700000000.0,0.0,2893000000.0,2033000000.0,12626000000.0,0.0,17126000000.0,2000000.0,16847000000.0,464000000.0,-12110000000.0,5203000000.0,22329000000.0,5715000000.0,9250000000.0,7555000000.0,518000000.0,169000000.0,36000000.0,121000000.0,-257000000.0,0.0,0.0,0.0,2165000000.0,-37000000.0,550000000.0,-182000000.0,-93000000.0,-11926000000.0,12747000000.0,12000000.0,558000000.0,0.0,5000000.0,-1431000000.0,-125000000.0,-54000000.0,-1605000000.0,-10000000.0,-507000000.0,1712000000.0,2219000000.0,550000000.0,-182000000.0,368000000.0,0.0,Internet Retail
109,EBAY,eBay Inc. Common Stock,2020,1,97,1,2020-03-31,2374000000.0,526000000.0,1848000000.0,0.7784330244313395,267000000.0,234000000.0,607000000.0,111000000.0,1219000000.0,1745000000.0,0.0,147000000.0,3705000000.0,1.5606571187868576,629000000.0,0.2649536647009267,2000000.0,631000000.0,0.2657961246840775,146000000.0,3412000000.0,1.4372367312552654,4.53,4.51,753000000.0,757000000.0,880000000.0,3550000000.0,4430000000.0,635000000.0,0.0,1183000000.0,6248000000.0,2007000000.0,4850000000.0,50000000.0,4900000000.0,1077000000.0,4287000000.0,410000000.0,12681000000.0,0.0,18929000000.0,268000000.0,1015000000.0,1107000000.0,108000000.0,2175000000.0,4673000000.0,7724000000.0,0.0,2619000000.0,1798000000.0,12141000000.0,0.0,16814000000.0,2000000.0,21051000000.0,285000000.0,-19223000000.0,2115000000.0,18929000000.0,4627000000.0,8739000000.0,7859000000.0,3412000000.0,147000000.0,52000000.0,100000000.0,-134000000.0,0.0,0.0,0.0,1575000000.0,-2985000000.0,592000000.0,-98000000.0,0.0,-10705000000.0,9195000000.0,39000000.0,-1569000000.0,0.0,5000000.0,-3997000000.0,-114000000.0,945000000.0,-3161000000.0,-34000000.0,-97000000.0,899000000.0,996000000.0,592000000.0,-98000000.0,494000000.0,0.0,Internet Retail
110,EFX,Equifax Inc. Common Stock,2018,4,85,1,2018-12-31,835300000.0,372200000.0,463100000.0,0.5544115886507841,0.0,0.0,0.0,79100000.0,417000000.0,789200000.0,26500000.0,80600000.0,131000000.0,0.1568298814797079,46100000.0,0.0551897521848437,-21100000.0,25000000.0,0.0299293666946007,-1700000.0,25600000.0,0.0306476714952711,0.212096106048053,0.212096106048053,120700000.0,120700000.0,223600000.0,0.0,223600000.0,469100000.0,0.0,209600000.0,902300000.0,764800000.0,4129700000.0,1194000000.0,5323700000.0,0.0,0.0,162400000.0,6250900000.0,0.0,7153200000.0,175700000.0,4900000.0,0.0,98000000.0,548200000.0,826800000.0,2630600000.0,0.0,316200000.0,223900000.0,3170700000.0,0.0,3997500000.0,236600000.0,4717800000.0,-626300000.0,-1220300000.0,3107800000.0,7105300000.0,0.0,2635500000.0,2411900000.0,25600000.0,80600000.0,11100000.0,9700000.0,36700000.0,-5300000.0,0.0,0.0,75500000.0,1100000.0,164800000.0,0.0,-22500000.0,0.0,0.0,-113800000.0,-136300000.0,1700000.0,0.0,0.0,-47100000.0,-9600000.0,-55000000.0,-3300000.0,-29800000.0,223600000.0,253400000.0,164800000.0,-113800000.0,51000000.0,10900.0,
111,EGHT,8x8 Inc Common Stock,2020,1,63,1,2020-03-31,121478000.0,57621000.0,63857000.0,0.5256671989989957,20155000.0,24436000.0,65420000.0,0.0,110011000.0,167632000.0,0.0,11014000.0,-38938000.0,-0.320535405587843,-46154000.0,-0.3799371079537035,-3798000.0,-49952000.0,-0.4112020283508125,148000.0,-50100000.0,-0.4124203559492254,-0.49,-0.49,102743000.0,102743000.0,137394000.0,33458000.0,170852000.0,37811000.0,0.0,68499000.0,277162000.0,173345000.0,128300000.0,24001000.0,152301000.0,16083000.0,0.0,81750000.0,423479000.0,0.0,700641000.0,40261000.0,5875000.0,10251000.0,7105000.0,59933000.0,123425000.0,383989000.0,0.0,0.0,2496000.0,386485000.0,0.0,509910000.0,103000.0,-422670000.0,-12176000.0,625474000.0,190731000.0,700641000.0,49541000.0,389864000.0,252470000.0,-50100000.0,11014000.0,0.0,20573000.0,-30975000.0,-3961000.0,0.0,0.0,-12940000.0,18419000.0,-31069000.0,-12981000.0,-276000.0,-12565000.0,13153000.0,-8789000.0,-21458000.0,-3000.0,0.0,-364000.0,0.0,6620000.0,6253000.0,-1126000.0,-47400000.0,156411000.0,203811000.0,-31069000.0,-21770000.0,-52839000.0,0.0,Software—Application
112,ENTG,Entegris Inc. Common Stock,2018,3,16,1,2018-09-29,398597000.0,216881000.0,181716000.0,0.4558890307754448,29964000.0,0.0,0.0,21419000.0,113741000.0,330622000.0,7987000.0,37956000.0,105430000.0,0.2645027433723786,67975000.0,0.1705356538057235,-8488000.0,59487000.0,0.1492409626765881,11427000.0,48060000.0,0.1205729094800011,0.34,0.34,141556000.0,143033000.0,294893000.0,0.0,294893000.0,212729000.0,264090000.0,49234000.0,820946000.0,393706000.0,542235000.0,323379000.0,865614000.0,0.0,11735000.0,11455000.0,1282510000.0,0.0,2103456000.0,74590000.0,0.0,20137000.0,0.0,116285000.0,211012000.0,650625000.0,0.0,125816000.0,32332000.0,808773000.0,0.0,1019785000.0,1416000.0,258223000.0,-33665000.0,857697000.0,1083671000.0,2103456000.0,0.0,650625000.0,355732000.0,48060000.0,37956000.0,691000.0,4170000.0,-12678000.0,0.0,-6316000.0,5526000.0,98000.0,5944000.0,84143000.0,-27900000.0,-43000.0,0.0,0.0,3109000.0,-24834000.0,0.0,0.0,-10000000.0,-9899000.0,-387000.0,-20286000.0,-1236000.0,37787000.0,294893000.0,257106000.0,84143000.0,-27900000.0,56243000.0,500.0,Semiconductor Equipment & Materials
113,EXC,Exelon Corporation Common Stock,2018,2,25,1,2018-06-30,8076000000.0,5622000000.0,2454000000.0,0.3038632986627043,0.0,0.0,0.0,1516000000.0,1516000000.0,7138000000.0,373000000.0,0.0,978000000.0,0.1210995542347696,942000000.0,0.1166419019316493,-329000000.0,613000000.0,0.0759039128281327,66000000.0,539000000.0,0.0667409608717186,0.56,0.56,967000000.0,969000000.0,694000000.0,0.0,694000000.0,5547000000.0,1590000000.0,3658000000.0,11489000000.0,75284000000.0,6677000000.0,0.0,6677000000.0,13746000000.0,0.0,10053000000.0,105760000000.0,0.0,117249000000.0,3113000000.0,2410000000.0,0.0,171000000.0,3932000000.0,9626000000.0,33568000000.0,538000000.0,11484000000.0,29194000000.0,74784000000.0,0.0,84410000000.0,19008000000.0,14551000000.0,-2921000000.0,-123000000.0,30515000000.0,114925000000.0,0.0,35978000000.0,35284000000.0,539000000.0,0.0,12000000.0,0.0,-153000000.0,-238000000.0,-107000000.0,109000000.0,83000000.0,1969000000.0,2367000000.0,0.0,0.0,-2676000000.0,2633000000.0,-1946000000.0,-1989000000.0,-68000000.0,0.0,0.0,-333000000.0,-48000000.0,-449000000.0,0.0,-71000000.0,1028000000.0,1099000000.0,2367000000.0,-1927000000.0,440000000.0,33383.0,
114,EXPE,Expedia Group Inc. Common Stock,2020,1,442,1,2020-03-31,2209000000.0,629000000.0,1580000000.0,0.7152557718424627,308000000.0,187000000.0,1210000000.0,229000000.0,1934000000.0,2563000000.0,50000000.0,229000000.0,-1104000000.0,-0.4997736532367587,-1294000000.0,-0.5857854232684473,-185000000.0,-1479000000.0,-0.669533725667723,-82000000.0,-1301000000.0,-0.5889542779538253,-9.24,-9.24,140823000.0,140823000.0,3905000000.0,194000000.0,4099000000.0,1497000000.0,0.0,2056000000.0,7652000000.0,2925000000.0,7330000000.0,1642000000.0,8972000000.0,610000000.0,258000000.0,0.0,12765000000.0,0.0,20417000000.0,836000000.0,750000000.0,59000000.0,6126000000.0,1837000000.0,9608000000.0,6080000000.0,0.0,58000000.0,930000000.0,7068000000.0,0.0,16676000000.0,0.0,-771000000.0,-301000000.0,3342000000.0,2270000000.0,18946000000.0,804000000.0,6830000000.0,2925000000.0,-1301000000.0,229000000.0,-108000000.0,55000000.0,-821000000.0,1086000000.0,0.0,-1211000000.0,95000000.0,1162000000.0,-784000000.0,0.0,0.0,-285000000.0,585000000.0,-268000000.0,32000000.0,0.0,0.0,-410000000.0,-48000000.0,1975000000.0,1517000000.0,-141000000.0,624000000.0,4721000000.0,4097000000.0,-784000000.0,-287000000.0,-1071000000.0,0.0,
115,EXTR,Extreme Networks Inc. Common Stock,2019,4,74,1,2019-12-31,267472000.0,118801000.0,148671000.0,0.5558376203864329,55380000.0,15098000.0,75436000.0,2377000.0,148291000.0,267092000.0,6234000.0,12180000.0,-3327000.0,-0.0124386851707842,-15236000.0,-0.0569629718250882,-6505000.0,-21741000.0,-0.0812832745109768,1797000.0,-23538000.0,-0.0880017347610217,-0.2,-0.2,119555000.0,119555000.0,140414000.0,0.0,140414000.0,159790000.0,79664000.0,37744000.0,417612000.0,125132000.0,330184000.0,86740000.0,416924000.0,0.0,0.0,54985000.0,597041000.0,0.0,1014653000.0,65995000.0,34735000.0,0.0,180935000.0,141292000.0,422957000.0,407514000.0,96902000.0,2114000.0,34239000.0,540769000.0,0.0,963726000.0,125000.0,-914710000.0,-2485000.0,967997000.0,50927000.0,1014653000.0,0.0,442249000.0,301835000.0,-23538000.0,12180000.0,444000.0,10958000.0,7693000.0,-7739000.0,5265000.0,2128000.0,11421000.0,14376000.0,22113000.0,0.0,0.0,0.0,29746000.0,-4199000.0,25547000.0,-4851000.0,-1230000.0,0.0,0.0,-32570000.0,-38651000.0,36000.0,9045000.0,140414000.0,131369000.0,22113000.0,-4199000.0,17914000.0,0.0,Communication Equipment
116,FIS,Fidelity National Information Services Inc. Common Stock,2019,2,4,1,2019-06-30,2112000000.0,1404000000.0,708000000.0,0.3352272727272727,0.0,317000000.0,0.0,0.0,317000000.0,1721000000.0,72000000.0,368000000.0,634000000.0,0.3001893939393939,391000000.0,0.1851325757575757,-192000000.0,199000000.0,0.0942234848484848,40000000.0,154000000.0,0.0729166666666666,0.48,0.47,324000000.0,327000000.0,9756000000.0,0.0,9756000000.0,1914000000.0,0.0,835000000.0,12505000000.0,541000000.0,13542000000.0,4661000000.0,18203000000.0,0.0,0.0,1610000000.0,20354000000.0,0.0,32859000000.0,1030000000.0,1560000000.0,0.0,788000000.0,792000000.0,4170000000.0,16682000000.0,56000000.0,1295000000.0,664000000.0,18697000000.0,0.0,22867000000.0,4000000.0,4599000000.0,-438000000.0,5820000000.0,9985000000.0,32852000000.0,0.0,18242000000.0,8486000000.0,154000000.0,368000000.0,-58000000.0,24000000.0,-84000000.0,80000000.0,0.0,-33000000.0,-110000000.0,122000000.0,526000000.0,-20000000.0,0.0,0.0,0.0,-121000000.0,-141000000.0,-4274000000.0,0.0,0.0,-113000000.0,13177000000.0,8790000000.0,5000000.0,9180000000.0,9756000000.0,576000000.0,526000000.0,-140000000.0,386000000.0,0.0,
